27.833333333333332 138.38833333333332
26.334841628959275 158.47454751131224
23.75 174.52450980392155
22.583333333333332 183.29686274509805
21.588235294117645 184.16352941176473
23.529411764705884 176.77450980392155
25.5 159.75033936651585
30.694444444444443 124.63075396825397
28.888888888888893 125.47936507936507
30.476190476190478 124.87619047619046
24.25 161.74372171945703
30.13888888888889 124.99186507936508
28.333333333333336 125.84047619047618
32.28174603174603 124.02757936507936
31.38888888888889 124.30436507936508
26.583333333333332 139.07583333333332
29.583333333333336 125.15297619047618
27.916666666666664 138.20916666666665
33.01587301587302 123.91111111111111
40.0 122.00297619047619
58.333333333333336 121.22619047619048
33.71031746031746 123.58472222222223
34.60317460317461 123.30793650793652
