16.19047619047619 95.48333333333333
35.0 80.7
28.333333333333332 85.61071428571428
31.666666666666668 83.475
33.333333333333336 82.2
27.083333333333332 86.45
29.583333333333332 84.85
17.142857142857142 94.61547619047619
33.33333333333333 82.3
31.25 83.575
28.75 84.94999999999999
19.428571428571427 92.46071428571429
18.333333333333332 93.31785714285715
18.857142857142858 92.51785714285714
18.75 92.56785714285715
22.333333333333336 89.89761904761905
21.25 90.16428571428571
22.083333333333332 90.06428571428572
27.5 85.71071428571429
15.833333333333334 101.23154761904762
16.25 94.9482142857143
17.916666666666668 93.61488095238094
17.083333333333336 94.6982142857143
21.666666666666668 90.13095238095238
23.75 88.36428571428571
17.5 93.83035714285714
25.833333333333336 87.48571428571428
15.25 101.9482142857143
60.0 80.69999999999999
17.202380952380953 94.36845238095238
25.0 87.75357142857142
26.25 86.64999999999999
30.0 84.0642857142857
32.5 82.39999999999999
28.333333333333336 85.5642857142857
30.833333333333332 83.99999999999999
18.333333333333336 92.83452380952382
24.0 88.3142857142857
24.583333333333332 88.24999999999999
22.5 88.85575396825396
17.964285714285715 93.60892857142858
19.583333333333336 92.13928571428572
22.083333333333336 89.96428571428571
25.416666666666668 87.65357142857142
20.0 91.01071428571429
24.583333333333336 88.14999999999999
20.833333333333336 90.91071428571428
21.0 90.86071428571428
13.5 111.89666666666668
14.25 110.4925
13.0 113.12166666666667
14.583333333333334 106.4675
14.5 106.56750000000001
15.0 105.2425
