107.5 200.7892857142857
88.0 204.58928571428572
103.33333333333333 202.6642857142857
62.38095238095238 216.50952380952384
60.0 217.93928571428575
62.5 216.08452380952383
85.66666666666667 206.5809523809524
87.5 204.7059523809524
80.0 207.51904761904763
100.83333333333334 203.7892857142857
83.33333333333334 206.7309523809524
101.25 202.9142857142857
82.66666666666667 206.9809523809524
50.0 224.83928571428572
50.97222222222222 224.38234126984128
76.25 209.03095238095239
80.33333333333334 207.46904761904761
100.0 204.1642857142857
58.75 218.53948412698412
70.0 211.86666666666667
137.5 199.375
43.84615384615385 244.5159951159951
77.00000000000001 208.96428571428572
79.0 208.86428571428576
76.66666666666667 208.98095238095243
84.33333333333334 206.64761904761906
47.66666666666667 227.83095238095237
55.55555555555556 220.92817460317463
52.38095238095238 223.8345238095238
57.5 219.3543650793651
73.04761904761905 211.35119047619048
82.0 207.01428571428573
48.08333333333333 227.48511904761904
45.77777777777778 229.30873015873016
52.285714285714285 224.2107142857143
66.66666666666667 214.53095238095239
68.33333333333334 212.97261904761905
55.992063492063494 220.63730158730158
57.77777777777778 219.23373015873017
75.0 209.57261904761907
45.75 229.50178571428572
72.08333333333334 211.427380952381
69.16666666666667 212.6559523809524
51.992063492063494 224.3373015873016
59.88095238095238 218.20952380952383
54.285714285714285 223.11071428571427
56.507936507936506 219.94126984126984
52.5 223.46428571428572
56.25 220.0123015873016
46.97222222222222 228.45734126984127
46.33333333333333 228.69761904761904
48.5 227.2892857142857
62.73809523809524 215.87380952380954
47.5 228.13373015873015
55.0 221.04623015873017
70.71428571428572 211.71785714285716
79.33333333333334 208.77261904761906
97.5 204.18928571428572
78.66666666666667 208.88095238095238
84.66666666666667 206.63095238095238
82.33333333333334 206.99761904761905
65.83333333333333 214.59166666666667
70.95238095238096 211.62380952380954
73.33333333333334 210.81904761904764
73.28571428571429 211.3107142857143
81.25 207.06428571428572
75.66666666666667 209.4559523809524
61.25 216.58214285714286
49.583333333333336 226.5906746031746
63.75 215.17857142857142
73.75 209.94404761904764
81.0 207.43571428571428
69.47619047619048 212.63333333333333
69.58333333333334 212.52023809523808
58.333333333333336 219.0285714285714
59.82142857142857 218.41964285714283
67.08333333333334 214.3654761904762
66.90476190476191 214.46547619047618
61.07142857142857 217.60714285714286
54.6031746031746 222.49007936507934
56.82539682539682 219.82063492063492
61.03174603174604 217.89365079365078
68.75 212.6982142857143
79.16666666666667 208.78928571428574
54.72222222222222 221.46626984126985
60.77380952380953 217.9327380952381
54.28571428571429 222.76428571428573
67.5 213.12142857142857
64.52380952380953 214.89523809523808
67.14285714285715 214.32500000000002
35.75 277.15961538461534
37.52777777777778 275.7540598290598
37.333333333333336 276.90961538461534
40.0 271.325
35.0 298.10249999999996
39.0 273.1488562091503
40.27777777777778 270.2128267973856
42.5 268.9183823529412
42.333333333333336 269.9628267973856
39.75 273.1279411764706
